Day,Body,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
220.5,Venus,1.07608e+11,-1.20593e+10,0,3910.33,34788.8,0,-0.0112503,0.00134191,0
220.5,Earth,-1.17812e+11,-9.21934e+10,0,18250.1,-23526.3,0,0.00468555,0.00363327,0
220.5,Mars,-9.95709e+10,2.02747e+11,0,-21754.7,-10779,0,0.00114203,-0.00233764,0
220.5,Jupiter,7.39058e+11,2.44782e+11,0,-4100.76,12409,0,-0.000207876,-6.8803e-05,0
220.5,Saturn,1.42122e+12,1.83914e+11,0,-1233.6,9601.2,0,-6.43772e-05,-8.26295e-06,0
220.5,Uranus,2.87408e+12,1.29505e+11,0,-306.29,6793.15,0,-1.60658e-05,-7.19005e-07,0
220.5,Neptune,4.50181e+12,1.03439e+11,0,-125.008,5428.57,0,-6.56047e-06,-1.49739e-07,0
220.75,Sun,4.22133e+07,8.06415e+06,0,4.23232,0.842503,0,2.24422e-07,5.42198e-08,0
220.75,Mercury,-5.75102e+10,-6.35755e+09,0,4416.55,-47670.2,0,0.0394385,0.00365047,0
220.75,Venus,1.07687e+11,-1.13073e+10,0,3667.11,34816.1,0,-0.01126,0.00126335,0
220.75,Earth,-1.17415e+11,-9.26999e+10,0,18350.9,-23447.4,0,0.00466981,0.0036533,0
220.75,Mars,-1.0004e+11,2.02513e+11,0,-21730,-10829.5,0,0.00114748,-0.00233503,0
220.75,Jupiter,7.38969e+11,2.4505e+11,0,-4105.24,12407.5,0,-0.000207851,-6.88784e-05,0
220.75,Saturn,1.42119e+12,1.84122e+11,0,-1234.99,9601.02,0,-6.43759e-05,-8.27229e-06,0
220.75,Uranus,2.87407e+12,1.29651e+11,0,-306.637,6793.14,0,-1.60658e-05,-7.19821e-07,0
220.75,Neptune,4.50181e+12,1.03556e+11,0,-125.15,5428.57,0,-6.56047e-06,-1.49909e-07,0
221,Sun,4.23049e+07,8.08238e+06,0,4.23717,0.843676,0,2.2448e-07,5.43101e-08,0
221,Mercury,-5.73964e+10,-7.38519e+09,0,5266.61,-47576.2,0,0.0393545,0.00435283,0
221,Venus,1.07761e+11,-1.05547e+10,0,3423.7,34841.7,0,-0.0112691,0.00118471,0
221,Earth,-1.17017e+11,-9.32046e+10,0,18451.5,-23368.1,0,0.00465399,0.00367327,0
221,Mars,-1.00509e+11,2.02278e+11,0,-21705.1,-10879.9,0,0.00115293,-0.0023324,0
221,Jupiter,7.3888e+11,2.45318e+11,0,-4109.73,12406,0,-0.000207826,-6.89538e-05,0
221,Saturn,1.42117e+12,1.84329e+11,0,-1236.38,9600.85,0,-6.43747e-05,-8.28163e-06,0
221,Uranus,2.87407e+12,1.29798e+11,0,-306.984,6793.12,0,-1.60657e-05,-7.20637e-07,0
221,Neptune,4.5018e+12,1.03673e+11,0,-125.292,5428.57,0,-6.56046e-06,-1.50079e-07,0
221.25,Sun,4.23965e+07,8.10062e+06,0,4.24202,0.844851,0,2.24538e-07,5.44011e-08,0
221.25,Mercury,-5.72644e+10,-8.41048e+09,0,6114.58,-47467,0,0.039258,0.00505313,0
221.25,Venus,1.07829e+11,-9.80162e+09,0,3180.11,34865.6,0,-0.0112776,0.001106,0
221.25,Earth,-1.16616e+11,-9.37077e+10,0,18551.7,-23288.3,0,0.00463807,0.00369317,0
221.25,Mars,-1.00977e+11,2.02042e+11,0,-21680,-10930.2,0,0.00115836,-0.00232977,0
221.25,Jupiter,7.38791e+11,2.45586e+11,0,-4114.22,12404.5,0,-0.000207801,-6.90292e-05,0
221.25,Saturn,1.42114e+12,1.84537e+11,0,-1237.77,9600.67,0,-6.43734e-05,-8.29096e-06,0
221.25,Uranus,2.87406e+12,1.29945e+11,0,-307.331,6793.1,0,-1.60657e-05,-7.21452e-07,0
221.25,Neptune,4.5018e+12,1.03791e+11,0,-125.433,5428.56,0,-6.56046e-06,-1.50249e-07,0
221.5,Sun,4.24882e+07,8.1189e+06,0,4.24687,0.846028,0,2.24598e-07,5.44928e-08,0
221.5,Mercury,-5.7114e+10,-9.43308e+09,0,6960.2,-47342.8,0,0.0391491,0.00575115,0
221.5,Venus,1.07893e+11,-9.04804e+09,0,2936.34,34887.8,0,-0.0112856,0.00102723,0
221.5,Earth,-1.16213e+11,-9.4209e+10,0,18651.5,-23208.1,0,0.00462208,0.00371301,0
221.5,Mars,-1.01445e+11,2.01805e+11,0,-21654.9,-10980.4,0,0.00116379,-0.00232712,0
221.5,Jupiter,7.38702e+11,2.45854e+11,0,-4118.71,12403,0,-0.000207776,-6.91046e-05,0
221.5,Saturn,1.42111e+12,1.84744e+11,0,-1239.16,9600.49,0,-6.43721e-05,-8.3003e-06,0
221.5,Uranus,2.87405e+12,1.30092e+11,0,-307.678,6793.09,0,-1.60657e-05,-7.22268e-07,0
221.5,Neptune,4.5018e+12,1.03908e+11,0,-125.575,5428.56,0,-6.56045e-06,-1.50419e-07,0
221.75,Sun,4.258e+07,8.1372e+06,0,4.25172,0.847207,0,2.24658e-07,5.45852e-08,0
221.75,Mercury,-5.69455e+10,-1.04527e+10,0,7803.2,-47203.5,0,0.0390279,0.00644668,0
221.75,Venus,1.07951e+11,-8.29402e+09,0,2692.41,34908.3,0,-0.011293,0.000948398,0
221.75,Earth,-1.15808e+11,-9.47085e+10,0,18751,-23127.5,0,0.004606,0.00373277,0
221.75,Mars,-1.01912e+11,2.01567e+11,0,-21629.6,-11030.6,0,0.00116922,-0.00232446,0
221.75,Jupiter,7.38613e+11,2.46122e+11,0,-4123.2,12401.5,0,-0.000207751,-6.91799e-05,0
221.75,Saturn,1.42109e+12,1.84951e+11,0,-1240.55,9600.31,0,-6.43708e-05,-8.30963e-06,0
221.75,Uranus,2.87405e+12,1.30238e+11,0,-308.025,6793.07,0,-1.60656e-05,-7.23084e-07,0
221.75,Neptune,4.50179e+12,1.04025e+11,0,-125.717,5428.56,0,-6.56045e-06,-1.50589e-07,0
222,Sun,4.2672e+07,8.15552e+06,0,4.25658,0.848388,0,2.2472e-07,5.46785e-08,0
222,Mercury,-5.67588e+10,-1.14689e+10,0,8643.32,-47049.3,0,0.0388943,0.0071395,0
222,Venus,1.08004e+11,-7.5396e+09,0,2448.33,34927.1,0,-0.0112999,0.000869506,0
222,Earth,-1.15401e+11,-9.52063e+10,0,18850.1,-23046.4,0,0.00458983,0.00375246,0
222,Mars,-1.02379e+11,2.01327e+11,0,-21604.3,-11080.8,0,0.00117464,-0.00232179,0
222,Jupiter,7.38524e+11,2.4639e+11,0,-4127.68,12400,0,-0.000207726,-6.92553e-05,0
222,Saturn,1.42106e+12,1.85159e+11,0,-1241.94,9600.13,0,-6.43696e-05,-8.31897e-06,0
222,Uranus,2.87404e+12,1.30385e+11,0,-308.372,6793.06,0,-1.60656e-05,-7.239e-07,0
222,Neptune,4.50179e+12,1.04142e+11,0,-125.858,5428.55,0,-6.56045e-06,-1.50759e-07,0
222.25,Sun,4.2764e+07,8.17387e+06,0,4.26143,0.849572,0,2.24782e-07,5.47725e-08,0
222.25,Mercury,-5.6554e+10,-1.24816e+10,0,9480.29,-46880.2,0,0.0387486,0.0078294,0
222.25,Venus,1.08051e+11,-6.78481e+09,0,2204.12,34944.1,0,-0.0113062,0.000790562,0
222.25,Earth,-1.14992e+11,-9.57024e+10,0,18948.9,-22964.9,0,0.00457358,0.00377208,0
222.25,Mars,-1.02845e+11,2.01087e+11,0,-21578.8,-11130.9,0,0.00118005,-0.0023191,0
222.25,Jupiter,7.38435e+11,2.46658e+11,0,-4132.17,12398.5,0,-0.000207701,-6.93306e-05,0
222.25,Saturn,1.42103e+12,1.85366e+11,0,-1243.33,9599.95,0,-6.43683e-05,-8.3283e-06,0
222.25,Uranus,2.87403e+12,1.30532e+11,0,-308.719,6793.04,0,-1.60655e-05,-7.24716e-07,0
222.25,Neptune,4.50179e+12,1.0426e+11,0,-126,5428.55,0,-6.56044e-06,-1.50929e-07,0
222.5,Sun,4.28562e+07,8.19225e+06,0,4.26629,0.850757,0,2.24845e-07,5.48674e-08,0
222.5,Mercury,-5.63312e+10,-1.34902e+10,0,10313.8,-46696.3,0,0.0385907,0.00851616,0
222.5,Venus,1.08094e+11,-6.02968e+09,0,1959.78,34959.5,0,-0.011312,0.000711567,0
222.5,Earth,-1.1458e+11,-9.61966e+10,0,19047.3,-22883,0,0.00455725,0.00379163,0
222.5,Mars,-1.03311e+11,2.00845e+11,0,-21553.2,-11180.9,0,0.00118545,-0.0023164,0
222.5,Jupiter,7.38346e+11,2.46925e+11,0,-4136.66,12397,0,-0.000207676,-6.9406e-05,0
222.5,Saturn,1.421e+12,1.85573e+11,0,-1244.72,9599.77,0,-6.4367e-05,-8.33764e-06,0
222.5,Uranus,2.87403e+12,1.30678e+11,0,-309.066,6793.03,0,-1.60655e-05,-7.25532e-07,0
222.5,Neptune,4.50179e+12,1.04377e+11,0,-126.142,5428.55,0,-6.56044e-06,-1.51099e-07,0
222.75,Sun,4.29484e+07,8.21065e+06,0,4.27115,0.851944,0,2.24909e-07,5.49632e-08,0
222.75,Mercury,-5.60905e+10,-1.44945e+10,0,11143.7,-46497.6,0,0.0384208,0.00919957,0
222.75,Venus,1.08131e+11,-5.27426e+09,0,1715.32,34973.2,0,-0.0113173,0.000632526,0
222.75,Earth,-1.14167e+11,-9.66891e+10,0,19145.4,-22800.7,0,0.00454083,0.00381111,0
222.75,Mars,-1.03776e+11,2.00603e+11,0,-21527.5,-11230.9,0,0.00119085,-0.00231369,0
222.75,Jupiter,7.38256e+11,2.47193e+11,0,-4141.14,12395.5,0,-0.000207651,-6.94813e-05,0
222.75,Saturn,1.42098e+12,1.85781e+11,0,-1246.11,9599.59,0,-6.43657e-05,-8.34697e-06,0
222.75,Uranus,2.87402e+12,1.30825e+11,0,-309.413,6793.01,0,-1.60655e-05,-7.26348e-07,0
222.75,Neptune,4.50178e+12,1.04494e+11,0,-126.283,5428.54,0,-6.56043e-06,-1.51269e-07,0
223,Sun,4.30408e+07,8.22908e+06,0,4.27601,0.853133,0,2.24974e-07,5.50599e-08,0
223,Mercury,-5.5832e+10,-1.54943e+10,0,11969.7,-46284.2,0,0.0382388,0.00987943,0
223,Venus,1.08163e+11,-4.51858e+09,0,1470.77,34985.1,0,-0.011322,0.000553443,0
223,Earth,-1.13751e+11,-9.71798e+10,0,19243.2,-22718,0,0.00452433,0.00383052,0
223,Mars,-1.0424e+11,2.00359e+11,0,-21501.6,-11280.8,0,0.00119625,-0.00231097,0
223,Jupiter,7.38167e+11,2.47461e+11,0,-4145.63,12394,0,-0.000207625,-6.95566e-05,0
223,Saturn,1.42095e+12,1.85988e+11,0,-1247.5,9599.41,0,-6.43644e-05,-8.35631e-06,0
223,Uranus,2.87401e+12,1.30972e+11,0,-309.76,6792.99,0,-1.60654e-05,-7.27164e-07,0
223,Neptune,4.50178e+12,1.04612e+11,0,-126.425,5428.54,0,-6.56043e-06,-1.51439e-07,0
223.25,Sun,4.31333e+07,8.24753e+06,0,4.28087,0.854325,0,2.2504e-07,5.51574e-08,0
223.25,Mercury,-5.55557e+10,-1.64891e+10,0,12791.5,-46056.2,0,0.0380449,0.0105555,0
223.25,Venus,1.08189e+11,-3.76268e+09,0,1226.12,34995.4,0,-0.0113261,0.000474322,0
223.25,Earth,-1.13333e+11,-9.76688e+10,0,19340.5,-22634.8,0,0.00450775,0.00384986,0
223.25,Mars,-1.04704e+11,2.00114e+11,0,-21475.7,-11330.7,0,0.00120164,-0.00230823,0
223.25,Jupiter,7.38077e+11,2.47728e+11,0,-4150.11,12392.5,0,-0.0002076,-6.96319e-05,0
223.25,Saturn,1.42092e+12,1.86195e+11,0,-1248.89,9599.23,0,-6.43632e-05,-8.36564e-06,0
223.25,Uranus,2.87401e+12,1.31119e+11,0,-310.107,6792.98,0,-1.60654e-05,-7.2798e-07,0
223.25,Neptune,4.50178e+12,1.04729e+11,0,-126.567,5428.54,0,-6.56042e-06,-1.51609e-07,0
223.5,Sun,4.32258e+07,8.26601e+06,0,4.28573,0.855518,0,2.25106e-07,5.5256e-08,0
223.5,Mercury,-5.52617e+10,-1.74787e+10,0,13608.8,-45813.6,0,0.0378392,0.0112277,0
223.5,Venus,1.0821e+11,-3.0066e+09,0,981.403,35003.9,0,-0.0113297,0.000395166,0
223.5,Earth,-1.12914e+11,-9.81559e+10,0,19437.5,-22551.2,0,0.00449109,0.00386912,0
223.5,Mars,-1.05167e+11,1.99869e+11,0,-21449.6,-11380.5,0,0.00120702,-0.00230548,0
223.5,Jupiter,7.37987e+11,2.47996e+11,0,-4154.59,12391,0,-0.000207575,-6.97072e-05,0
223.5,Saturn,1.4209e+12,1.86403e+11,0,-1250.28,9599.05,0,-6.43619e-05,-8.37498e-06,0
223.5,Uranus,2.874e+12,1.31265e+11,0,-310.454,6792.96,0,-1.60654e-05,-7.28796e-07,0
223.5,Neptune,4.50178e+12,1.04846e+11,0,-126.709,5428.53,0,-6.56042e-06,-1.51779e-07,0
223.75,Sun,4.33185e+07,8.28452e+06,0,4.29059,0.856714,0,2.25174e-07,5.53555e-08,0
223.75,Mercury,-5.49502e+10,-1.84627e+10,0,14421.4,-45556.7,0,0.0376218,0.0118956,0
223.75,Venus,1.08226e+11,-2.25037e+09,0,736.616,35010.7,0,-0.0113327,0.000315979,0
223.75,Earth,-1.12492e+11,-9.86412e+10,0,19534.2,-22467.3,0,0.00447435,0.00388832,0
223.75,Mars,-1.0563e+11,1.99622e+11,0,-21423.4,-11430.2,0,0.00121239,-0.00230272,0
223.75,Jupiter,7.37897e+11,2.48264e+11,0,-4159.08,12389.5,0,-0.00020755,-6.97825e-05,0
223.75,Saturn,1.42087e+12,1.8661e+11,0,-1251.67,9598.86,0,-6.43606e-05,-8.38431e-06,0
223.75,Uranus,2.87399e+12,1.31412e+11,0,-310.801,6792.95,0,-1.60653e-05,-7.29612e-07,0
223.75,Neptune,4.50177e+12,1.04963e+11,0,-126.85,5428.53,0,-6.56042e-06,-1.51949e-07,0
224,Sun,4.34113e+07,8.30305e+06,0,4.29546,0.857912,0,2.25242e-07,5.54559e-08,0
224,Mercury,-5.46213e+10,-1.94409e+10,0,15229.1,-45285.4,0,0.0373926,0.0125592,0
224,Venus,1.08237e+11,-1.49402e+09,0,491.776,35015.8,0,-0.0113352,0.000236765,0
224,Earth,-1.12068e+11,-9.91246e+10,0,19630.5,-22382.9,0,0.00445752,0.00390744,0
224,Mars,-1.06092e+11,1.99374e+11,0,-21397.1,-11479.9,0,0.00121776,-0.00229994,0
224,Jupiter,7.37807e+11,2.48531e+11,0,-4163.56,12388,0,-0.000207524,-6.98578e-05,0
224,Saturn,1.42084e+12,1.86817e+11,0,-1253.06,9598.68,0,-6.43593e-05,-8.39365e-06,0
224,Uranus,2.87399e+12,1.31559e+11,0,-311.148,6792.93,0,-1.60653e-05,-7.30428e-07,0
224,Neptune,4.50177e+12,1.05081e+11,0,-126.992,5428.53,0,-6.56041e-06,-1.52119e-07,0
224.25,Sun,4.35042e+07,8.32161e+06,0,4.30033,0.859112,0,2.25311e-07,5.55574e-08,0
224.25,Mercury,-5.4275e+10,-2.04129e+10,0,16031.6,-44999.9,0,0.037152,0.0132183,0
224.25,Venus,1.08242e+11,-7.37609e+08,0,246.894,35019.2,0,-0.0113371,0.000157529,0
224.25,Earth,-1.11641e+11,-9.96063e+10,0,19726.4,-22298,0,0.00444061,0.00392648,0
224.25,Mars,-1.06554e+11,1.99125e+11,0,-21370.7,-11529.5,0,0.00122313,-0.00229715,0
224.25,Jupiter,7.37717e+11,2.48799e+11,0,-4168.04,12386.5,0,-0.000207499,-6.99331e-05,0
224.25,Saturn,1.42082e+12,1.87025e+11,0,-1254.45,9598.5,0,-6.4358e-05,-8.40298e-06,0
224.25,Uranus,2.87398e+12,1.31706e+11,0,-311.495,6792.92,0,-1.60652e-05,-7.31244e-07,0
224.25,Neptune,4.50177e+12,1.05198e+11,0,-127.134,5428.52,0,-6.56041e-06,-1.52289e-07,0
224.5,Sun,4.35972e+07,8.34019e+06,0,4.30519,0.860314,0,2.25381e-07,5.566e-08,0
224.5,Mercury,-5.39115e+10,-2.13784e+10,0,16828.6,-44700.3,0,0.0368998,0.0138725,0
224.5,Venus,1.08242e+11,1.8843e+07,0,1.98306,35020.9,0,-0.0113385,7.82727e-05,0
224.5,Earth,-1.11213e+11,-1.00086e+11,0,19821.9,-22212.8,0,0.00442362,0.00394546,0
224.5,Mars,-1.07015e+11,1.98875e+11,0,-21344.1,-11579.1,0,0.00122848,-0.00229435,0
224.5,Jupiter,7.37627e+11,2.49066e+11,0,-4172.52,12385,0,-0.000207474,-7.00084e-05,0
224.5,Saturn,1.42079e+12,1.87232e+11,0,-1255.84,9598.32,0,-6.43567e-05,-8.41232e-06,0
224.5,Uranus,2.87397e+12,1.31852e+11,0,-311.842,6792.9,0,-1.60652e-05,-7.3206e-07,0
224.5,Neptune,4.50176e+12,1.05315e+11,0,-127.275,5428.52,0,-6.5604e-06,-1.52459e-07,0
224.75,Sun,4.36903e+07,8.3588e+06,0,4.31006,0.861518,0,2.25451e-07,5.57636e-08,0
224.75,Mercury,-5.35309e+10,-2.23371e+10,0,17620,-44386.6,0,0.0366363,0.0145219,0
224.75,Venus,1.08237e+11,7.75295e+08,0,-242.946,35020.9,0,-0.0113393,-9.98513e-07,0
224.75,Earth,-1.10783e+11,-1.00564e+11,0,19917.1,-22127.2,0,0.00440655,0.00396436,0
224.75,Mars,-1.07475e+11,1.98623e+11,0,-21317.5,-11628.6,0,0.00123383,-0.00229154,0
224.75,Jupiter,7.37537e+11,2.49334e+11,0,-4177,12383.5,0,-0.000207448,-7.00836e-05,0
224.75,Saturn,1.42076e+12,1.87439e+11,0,-1257.23,9598.14,0,-6.43554e-05,-8.42165e-06,0
224.75,Uranus,2.87396e+12,1.31999e+11,0,-312.189,6792.88,0,-1.60652e-05,-7.32876e-07,0
224.75,Neptune,4.50176e+12,1.05432e+11,0,-127.417,5428.52,0,-6.5604e-06,-1.52629e-07,0
225,Sun,4.37835e+07,8.37743e+06,0,4.31494,0.862725,0,2.25522e-07,5.58683e-08,0
225,Mercury,-5.31334e+10,-2.32888e+10,0,18405.4,-44059,0,0.0363615,0.015166,0
225,Venus,1.08226e+11,1.53171e+09,0,-487.881,35019.2,0,-0.0113396,-8.02812e-05,0
225,Earth,-1.10351e+11,-1.0104e+11,0,20011.9,-22041.2,0,0.0043894,0.00398318,0
225,Mars,-1.07935e+11,1.98371e+11,0,-21290.7,-11678,0,0.00123918,-0.00228871,0
225,Jupiter,7.37447e+11,2.49601e+11,0,-4181.48,12381.9,0,-0.000207423,-7.01589e-05,0
225,Saturn,1.42073e+12,1.87647e+11,0,-1258.62,9597.96,0,-6.43541e-05,-8.43098e-06,0
225,Uranus,2.87396e+12,1.32146e+11,0,-312.536,6792.87,0,-1.60651e-05,-7.33692e-07,0
225,Neptune,4.50176e+12,1.0555e+11,0,-127.559,5428.51,0,-6.5604e-06,-1.52799e-07,0
225.25,Sun,4.38768e+07,8.39609e+06,0,4.31981,0.863934,0,2.25594e-07,5.59741e-08,0
225.25,Mercury,-5.2719e+10,-2.42331e+10,0,19184.6,-43717.6,0,0.0360756,0.0158049,0
225.25,Venus,1.08211e+11,2.28805e+09,0,-732.809,35015.7,0,-0.0113393,-0.000159572,0
225.25,Earth,-1.09917e+11,-1.01514e+11,0,20106.4,-21954.7,0,0.00437217,0.00400194,0
225.25,Mars,-1.08394e+11,1.98118e+11,0,-21263.8,-11727.4,0,0.00124452,-0.00228587,0
225.25,Jupiter,7.37356e+11,2.49869e+11,0,-4185.96,12380.4,0,-0.000207397,-7.02341e-05,0
225.25,Saturn,1.42071e+12,1.87854e+11,0,-1260.01,9597.77,0,-6.43528e-05,-8.44032e-06,0
225.25,Uranus,2.87395e+12,1.32292e+11,0,-312.883,6792.85,0,-1.60651e-05,-7.34508e-07,0
225.25,Neptune,4.50176e+12,1.05667e+11,0,-127.7,5428.51,0,-6.56039e-06,-1.52969e-07,0
225.5,Sun,4.39702e+07,8.41478e+06,0,4.32468,0.865146,0,2.25667e-07,5.6081e-08,0
225.5,Mercury,-5.22879e+10,-2.51697e+10,0,19957.4,-43362.5,0,0.0357786,0.0164382,0
225.5,Venus,1.08189e+11,3.04428e+09,0,-977.72,35010.6,0,-0.0113384,-0.000238866,0
225.5,Earth,-1.0948e+11,-1.01987e+11,0,20200.4,-21867.9,0,0.00435486,0.00402061,0
225.5,Mars,-1.08853e+11,1.97863e+11,0,-21236.9,-11776.7,0,0.00124985,-0.00228302,0
225.5,Jupiter,7.37266e+11,2.50136e+11,0,-4190.44,12378.9,0,-0.000207372,-7.03093e-05,0
225.5,Saturn,1.42068e+12,1.88061e+11,0,-1261.4,9597.59,0,-6.43515e-05,-8.44965e-06,0
225.5,Uranus,2.87394e+12,1.32439e+11,0,-313.23,6792.84,0,-1.6065e-05,-7.35323e-07,0
225.5,Neptune,4.50175e+12,1.05784e+11,0,-127.842,5428.51,0,-6.56039e-06,-1.53139e-07,0
225.75,Sun,4.40637e+07,8.43349e+06,0,4.32956,0.866359,0,2.2574e-07,5.61891e-08,0
225.75,Mercury,-5.18403e+10,-2.60984e+10,0,20723.6,-42993.9,0,0.0354706,0.0170657,0
225.75,Venus,1.08163e+11,3.80036e+09,0,-1222.6,35003.7,0,-0.011337,-0.00031816,0
225.75,Earth,-1.09042e+11,-1.02457e+11,0,20294.1,-21780.6,0,0.00433748,0.00403922,0
225.75,Mars,-1.09311e+11,1.97608e+11,0,-21209.7,-11825.9,0,0.00125517,-0.00228016,0
225.75,Jupiter,7.37175e+11,2.50403e+11,0,-4194.92,12377.4,0,-0.000207346,-7.03846e-05,0
225.75,Saturn,1.42065e+12,1.88269e+11,0,-1262.79,9597.41,0,-6.43502e-05,-8.45898e-06,0
225.75,Uranus,2.87394e+12,1.32586e+11,0,-313.577,6792.82,0,-1.6065e-05,-7.36139e-07,0
225.75,Neptune,4.50175e+12,1.05901e+11,0,-127.984,5428.5,0,-6.56038e-06,-1.53309e-07,0
226,Sun,4.41573e+07,8.45223e+06,0,4.33444,0.867575,0,2.25814e-07,5.62983e-08,0
226,Mercury,-5.13762e+10,-2.70188e+10,0,21482.9,-42611.9,0,0.0351518,0.0176874,0
226,Venus,1.08131e+11,4.55625e+09,0,-1467.44,34995.1,0,-0.0113351,-0.00039745,0
226,Earth,-1.08601e+11,-1.02926e+11,0,20387.4,-21693,0,0.00432001,0.00405774,0
226,Mars,-1.09769e+11,1.97352e+11,0,-21182.5,-11875.1,0,0.00126049,-0.00227728,0
226,Jupiter,7.37084e+11,2.50671e+11,0,-4199.4,12375.9,0,-0.000207321,-7.04598e-05,0
226,Saturn,1.42063e+12,1.88476e+11,0,-1264.18,9597.23,0,-6.43489e-05,-8.46832e-06,0
226,Uranus,2.87393e+12,1.32733e+11,0,-313.924,6792.8,0,-1.6065e-05,-7.36955e-07,0
226,Neptune,4.50175e+12,1.06019e+11,0,-128.126,5428.5,0,-6.56038e-06,-1.53479e-07,0
226.25,Sun,4.42511e+07,8.471e+06,0,4.33932,0.868794,0,2.25888e-07,5.64088e-08,0
226.25,Mercury,-5.08959e+10,-2.79307e+10,0,22235,-42216.5,0,0.0348224,0.0183031,0
226.25,Venus,1.08094e+11,5.31192e+09,0,-1712.22,34984.8,0,-0.0113326,-0.000476732,0
226.25,Earth,-1.08159e+11,-1.03392e+11,0,20480.4,-21604.9,0,0.00430246,0.00407619,0
226.25,Mars,-1.10226e+11,1.97094e+11,0,-21155.2,-11924.3,0,0.0012658,-0.00227439,0
226.25,Jupiter,7.36994e+11,2.50938e+11,0,-4203.88,12374.3,0,-0.000207295,-7.0535e-05,0
226.25,Saturn,1.4206e+12,1.88683e+11,0,-1265.57,9597.04,0,-6.43476e-05,-8.47765e-06,0
226.25,Uranus,2.87392e+12,1.32879e+11,0,-314.271,6792.79,0,-1.60649e-05,-7.37771e-07,0
226.25,Neptune,4.50174e+12,1.06136e+11,0,-128.267,5428.5,0,-6.56037e-06,-1.53649e-07,0
226.5,Sun,4.43449e+07,8.48979e+06,0,4.3442,0.870015,0,2.25963e-07,5.65205e-08,0
226.5,Mercury,-5.03996e+10,-2.88338e+10,0,22979.9,-41808,0,0.0344823,0.0189124,0
226.5,Venus,1.08052e+11,6.06734e+09,0,-1956.94,34972.8,0,-0.0113295,-0.000556002,0
226.5,Earth,-1.07715e+11,-1.03857e+11,0,20572.9,-21516.5,0,0.00428484,0.00409457,0
226.5,Mars,-1.10682e+11,1.96835e+11,0,-21127.7,-11973.3,0,0.00127111,-0.00227149,0
226.5,Jupiter,7.36903e+11,2.51205e+11,0,-4208.36,12372.8,0,-0.00020727,-7.06102e-05,0
226.5,Saturn,1.42057e+12,1.88891e+11,0,-1266.96,9596.86,0,-6.43463e-05,-8.48698e-06,0
226.5,Uranus,2.87392e+12,1.33026e+11,0,-314.618,6792.77,0,-1.60649e-05,-7.38587e-07,0
226.5,Neptune,4.50174e+12,1.06253e+11,0,-128.409,5428.49,0,-6.56037e-06,-1.53819e-07,0
226.75,Sun,4.44389e+07,8.50861e+06,0,4.34908,0.871238,0,2.26039e-07,5.66334e-08,0
226.75,Mercury,-4.98873e+10,-2.97277e+10,0,23717.1,-41386.5,0,0.0341317,0.0195154,0
226.75,Venus,1.08005e+11,6.82245e+09,0,-2201.58,34959.1,0,-0.0113259,-0.000635257,0
226.75,Earth,-1.07268e+11,-1.0432e+11,0,20665.1,-21427.6,0,0.00426713,0.00411287,0
226.75,Mars,-1.11138e+11,1.96576e+11,0,-21100.1,-12022.3,0,0.0012764,-0.00226858,0
226.75,Jupiter,7.36812e+11,2.51473e+11,0,-4212.83,12371.3,0,-0.000207244,-7.06853e-05,0
226.75,Saturn,1.42054e+12,1.89098e+11,0,-1268.35,9596.68,0,-6.4345e-05,-8.49632e-06,0
226.75,Uranus,2.87391e+12,1.33173e+11,0,-314.965,6792.76,0,-1.60648e-05,-7.39403e-07,0
226.75,Neptune,4.50174e+12,1.0637e+11,0,-128.551,5428.49,0,-6.56037e-06,-1.53989e-07,0
227,Sun,4.45329e+07,8.52746e+06,0,4.35396,0.872464,0,2.26115e-07,5.67476e-08,0
227,Mercury,-4.93592e+10,-3.06123e+10,0,24446.5,-40952.1,0,0.0337708,0.0201117,0
227,Venus,1.07952e+11,7.57723e+09,0,-2446.13,34943.6,0,-0.0113217,-0.000714492,0
227,Earth,-1.0682e+11,-1.04781e+11,0,20756.9,-21338.4,0,0.00424935,0.00413109,0
227,Mars,-1.11593e+11,1.96315e+11,0,-21072.5,-12071.3,0,0.0012817,-0.00226565,0
227,Jupiter,7.36721e+11,2.5174e+11,0,-4217.31,12369.8,0,-0.000207218,-7.07605e-05,0
227,Saturn,1.42052e+12,1.89305e+11,0,-1269.74,9596.49,0,-6.43437e-05,-8.50565e-06,0
227,Uranus,2.8739e+12,1.3332e+11,0,-315.312,6792.74,0,-1.60648e-05,-7.40219e-07,0
227,Neptune,4.50174e+12,1.06488e+11,0,-128.692,5428.49,0,-6.56036e-06,-1.54159e-07,0
227.25,Sun,4.4627e+07,8.54633e+06,0,4.35885,0.873692,0,2.26192e-07,5.68631e-08,0
227.25,Mercury,-4.88156e+10,-3.14872e+10,0,25168,-40504.9,0,0.0333997,0.0207013,0
227.25,Venus,1.07894e+11,8.33165e+09,0,-2690.58,34926.5,0,-0.011317,-0.000793704,0
227.25,Earth,-1.0637e+11,-1.0524e+11,0,20848.3,-21248.8,0,0.0042315,0.00414923,0
227.25,Mars,-1.12048e+11,1.96053e+11,0,-21044.7,-12120.1,0,0.00128698,-0.00226271,0
227.25,Jupiter,7.36629e+11,2.52007e+11,0,-4221.78,12368.2,0,-0.000207193,-7.08357e-05,0
